method,pv_level,seed,success,rmse,missing_ratio,runtime_ms,objective_value,n_matched,residual_raw,residual_trimmed,solver
asm,22.5,20260210,True,0.08431326869849125,0.0,1143.533499998739,12.193381357600398,94,13.792567579969688,12.193381357600398,asm_oracle_ls
asm,22.5,20260211,True,0.09589404304594015,0.0,1138.1210410036147,9.303511821644797,79,12.361373080637867,9.303511821644797,asm_oracle_ls
asm,22.5,20260212,True,0.0005999046710668961,0.0,1117.5508330052253,0.6753722411504799,198,0.7852309476040074,0.6753722411504799,asm_oracle_ls
asm,22.5,20260213,True,0.00915306520562312,0.0,1140.8578330010641,2.058912129988172,309,2.4594224609897872,2.058912129988172,asm_oracle_ls
asm,22.5,20260214,True,6.506961344043144e-05,0.0,1419.2946669936646,0.6441560104501567,129,0.7232937375249244,0.6441560104501567,asm_oracle_ls
asm,23.5,20260210,True,0.12356524012368046,0.0,1137.1800409979187,15.708799145959157,82,17.776932521628357,15.708799145959157,asm_oracle_ls
asm,23.5,20260211,True,0.12512728307463875,0.0,1203.291582991369,11.497275140805057,76,15.030709453710847,11.497275140805057,asm_oracle_ls
asm,23.5,20260212,True,0.000915016425046396,0.0,1354.1190000250936,0.7367431908092191,180,0.8727389257416711,0.7367431908092191,asm_oracle_ls
asm,23.5,20260213,True,0.014296241595665716,0.0,1165.1853330258746,2.8001863420165596,277,3.311140728200504,2.8001863420165596,asm_oracle_ls
asm,23.5,20260214,True,7.90730084589003e-05,0.0,1323.9907079841942,0.6811591609337811,117,0.7680467593033671,0.6811591609337811,asm_oracle_ls
asm,24.5,20260210,False,0.15566560448230593,0.0,1111.0820840112865,19.036120023746076,76,21.197472298059257,19.036120023746076,asm_oracle_ls
asm,24.5,20260211,False,0.16479807158953094,0.0,1167.778625007486,13.211587975433433,68,17.545174433318394,13.211587975433433,asm_oracle_ls
asm,24.5,20260212,True,0.001256242601178458,0.0,1114.4656249962281,0.8152548336017825,163,0.9781404504776716,0.8152548336017825,asm_oracle_ls
asm,24.5,20260213,True,0.01993454320830133,0.0,1295.5143330036663,3.5492835428024074,247,4.19443187983835,3.5492835428024074,asm_oracle_ls
asm,24.5,20260214,True,9.644738370516324e-05,0.0,1165.4014170053415,0.7264405764742246,108,0.8183965149822838,0.7264405764742246,asm_oracle_ls
asm,25.5,20260210,False,0.18621625548717946,0.0,1162.5264160102233,21.509826258877933,71,23.991750301533393,21.509826258877933,asm_oracle_ls
asm,25.5,20260211,False,0.25655576817059306,0.0,1109.0377920190804,17.764305981196223,64,22.89304218241559,17.764305981196223,asm_oracle_ls
asm,25.5,20260212,True,0.001453416132398163,0.0,1184.246416989481,0.8647502732249115,153,1.0502570791313857,0.8647502732249115,asm_oracle_ls
asm,25.5,20260213,True,0.02191030981792079,0.0,1166.7387909837998,3.8419038515210078,235,4.558010016850688,3.8419038515210078,asm_oracle_ls
asm,25.5,20260214,True,0.00010998407551432069,0.0,1147.1788749913685,0.754723326361222,100,0.8562460770719524,0.754723326361222,asm_oracle_ls
asm,26.5,20260210,False,0.2578383007927956,0.0,1174.596708995523,27.08634616214191,61,30.089169678583072,27.08634616214191,asm_oracle_ls
asm,26.5,20260211,False,0.37370635959563564,0.0,1195.367125008488,22.97725010099528,59,28.08710484973544,22.97725010099528,asm_oracle_ls
asm,26.5,20260212,True,0.002013814419011487,0.0,1156.7255839763675,0.9930715504747832,140,1.2335437446864281,0.9930715504747832,asm_oracle_ls
asm,26.5,20260213,True,0.03115387975998583,0.0,1098.9812089828774,4.805149461259101,210,5.771594208602151,4.805149461259101,asm_oracle_ls
asm,26.5,20260214,True,0.00013918155626377226,0.0,1130.1472909981385,0.842734992652648,92,0.9408296011033819,0.842734992652648,asm_oracle_ls
asm,27.5,20260210,False,0.3107024445838669,0.0,1142.8802910086233,30.88359857915711,58,33.87996702938789,30.88359857915711,asm_oracle_ls
asm,27.5,20260211,False,0.39902596845449917,0.0,1109.092625003541,24.761750247733495,56,30.293987754937426,24.761750247733495,asm_oracle_ls
asm,27.5,20260212,True,0.002736931226230951,0.0,1188.7989999959245,1.1616582205822137,130,1.4513120627047709,1.1616582205822137,asm_oracle_ls
asm,27.5,20260213,True,0.039053097864379965,0.0,1153.2543749781325,5.751024670200834,195,6.8311679442948385,5.751024670200834,asm_oracle_ls
asm,27.5,20260214,True,0.0001625556079440639,0.0,1192.9685829964,0.91558479653733,88,1.0044237559860396,0.91558479653733,asm_oracle_ls
asm,28.5,20260210,False,0.3574010600728377,0.0,1336.7477919964585,33.91884757148804,55,37.15153150236009,33.91884757148804,asm_oracle_ls
asm,28.5,20260211,False,0.4420299358617053,0.0,1130.6247499887832,25.430851346134986,51,32.29659398224299,25.430851346134986,asm_oracle_ls
asm,28.5,20260212,True,0.003251274485405711,0.0,1151.4793329988606,1.2799700984435172,120,1.6175508329001391,1.2799700984435172,asm_oracle_ls
asm,28.5,20260213,True,0.05627290945987497,0.0,1162.4385000031907,7.469123689878098,177,8.779230753369282,7.469123689878098,asm_oracle_ls
asm,28.5,20260214,True,0.0001930514518592265,0.0,1149.875917006284,1.006146820998567,83,1.1009015861700724,1.006146820998567,asm_oracle_ls
asm,29.5,20260210,False,0.43651342699007983,0.0,1147.8470830188598,38.341901425113754,50,41.98994051800528,38.341901425113754,asm_oracle_ls
asm,29.5,20260211,False,0.4603069926270872,0.0,1279.0492920030374,28.065290623572192,48,34.703080025890756,28.065290623572192,asm_oracle_ls
asm,29.5,20260212,True,0.00580817250940819,0.0,1176.5092499845196,1.7538738357823602,112,2.188831644094462,1.7538738357823602,asm_oracle_ls
asm,29.5,20260213,True,0.08156544178308121,0.0,1100.5959589965641,9.44177112026674,157,11.198716707780012,9.44177112026674,asm_oracle_ls
asm,29.5,20260214,True,0.00022743868861618653,0.0,1142.6187909964938,1.109111379987299,78,1.2048960223471479,1.109111379987299,asm_oracle_ls
