method,pv_level,seed,success,rmse,missing_ratio,runtime_ms,objective_value,n_matched,residual_raw,residual_trimmed,solver
baseline,3.5,20260218,False,0.9470106270312137,0.0,12.93705403804779,,15,,,baseline_extrap_nn
baseline,3.5,20260219,False,0.18582352861979043,0.0,6886.380352079868,,7283,,,baseline_extrap_nn
baseline,3.5,20260220,False,0.1521728728702921,0.0,7454.7462202608585,,7852,,,baseline_extrap_nn
baseline,3.5,20260221,False,1.1850564382739326,0.0,9.575791656970978,,8,,,baseline_extrap_nn
baseline,3.5,20260222,False,0.22471425096627876,0.0,2201.024156063795,,3572,,,baseline_extrap_nn
baseline,3.5,20260223,True,0.1464998323082594,0.0,6213.7486562132835,,7394,,,baseline_extrap_nn
baseline,3.5,20260224,False,0.19634619373447282,0.0,7871.697504073381,,8003,,,baseline_extrap_nn
baseline,3.5,20260225,False,0.20942179098244318,0.0,7758.150115609169,,7735,,,baseline_extrap_nn
baseline,3.5,20260226,False,0.16493681133885474,0.0,8180.331956595182,,7844,,,baseline_extrap_nn
baseline,3.5,20260227,False,0.1852766833242792,0.0,1220.5201536417007,,2542,,,baseline_extrap_nn
baseline,3.5,20260228,False,0.17356200433880326,0.0,8342.111825942993,,8543,,,baseline_extrap_nn
baseline,3.5,20260229,False,0.2136545866319095,0.0,705.0353735685349,,1688,,,baseline_extrap_nn
baseline,4.0,20260210,False,0.23751729075258038,0.0,3999.494396150112,,5572,,,baseline_extrap_nn
baseline,4.0,20260211,False,0.27524505136348226,0.0,10.344859212636948,,4,,,baseline_extrap_nn
baseline,4.0,20260212,False,0.2024734671183807,0.0,3139.157447963953,,4604,,,baseline_extrap_nn
baseline,4.0,20260213,False,0.2254626728073418,0.0,3182.754047214985,,4973,,,baseline_extrap_nn
baseline,4.0,20260214,False,0.1960462271508839,0.0,145.53271979093552,,409,,,baseline_extrap_nn
baseline,4.0,20260215,False,0.17630470697778103,0.0,7494.397595524788,,7864,,,baseline_extrap_nn
baseline,4.0,20260216,False,0.3833157243567683,0.0,9.503532201051712,,4,,,baseline_extrap_nn
baseline,4.0,20260217,False,0.5775594223784597,0.0,12.42850348353386,,14,,,baseline_extrap_nn
baseline,4.0,20260218,False,0.7570272545747285,0.0,11.914238333702087,,14,,,baseline_extrap_nn
baseline,4.0,20260219,False,0.21410486472746776,0.0,5382.781162858009,,6429,,,baseline_extrap_nn
baseline,4.0,20260220,False,0.1736804066169327,0.0,4187.722928822041,,5924,,,baseline_extrap_nn
baseline,4.0,20260221,False,0.41745378307303416,0.0,9.074002504348755,,6,,,baseline_extrap_nn
baseline,4.0,20260222,False,0.2559704671359881,0.0,1997.395034879446,,3224,,,baseline_extrap_nn
baseline,4.0,20260223,False,0.15827623331599522,0.0,9556.889414787292,,9698,,,baseline_extrap_nn
baseline,4.0,20260224,False,0.2232344783331569,0.0,2074.9840401113033,,3376,,,baseline_extrap_nn
baseline,4.0,20260225,False,0.23940582368637622,0.0,7585.3408090770245,,7496,,,baseline_extrap_nn
baseline,4.0,20260226,False,0.1899343271543453,0.0,5204.875156283379,,6212,,,baseline_extrap_nn
baseline,4.0,20260227,False,0.21380457271305608,0.0,1728.1598299741745,,3050,,,baseline_extrap_nn
baseline,4.0,20260228,False,0.20066698165593708,0.0,5081.105303019285,,6327,,,baseline_extrap_nn
baseline,4.0,20260229,False,0.2418345483948452,0.0,128.54478508234024,,383,,,baseline_extrap_nn
baseline,4.5,20260210,False,0.26397591200382337,0.0,7838.6053666472435,,7822,,,baseline_extrap_nn
baseline,4.5,20260211,False,0.3130339910858934,0.0,8.543889969587326,,4,,,baseline_extrap_nn
baseline,4.5,20260212,False,0.22700487272677397,0.0,2636.178158223629,,4217,,,baseline_extrap_nn
baseline,4.5,20260213,False,0.251999550217183,0.0,9731.766618788242,,9496,,,baseline_extrap_nn
baseline,4.5,20260214,False,0.25217486150304486,0.0,23.076768964529037,,51,,,baseline_extrap_nn
baseline,4.5,20260215,False,0.2049829886696475,0.0,82.79777690768242,,228,,,baseline_extrap_nn
baseline,4.5,20260216,False,0.5698666437213379,0.0,9.676273912191391,,7,,,baseline_extrap_nn
baseline,4.5,20260217,False,0.4037683313018177,0.0,13.951007276773453,,19,,,baseline_extrap_nn
baseline,4.5,20260218,False,1.0265968250066841,0.0,9.454227983951569,,7,,,baseline_extrap_nn
baseline,4.5,20260219,False,0.24156675831479443,0.0,138.74994963407516,,433,,,baseline_extrap_nn
baseline,4.5,20260220,False,0.19373825246217957,0.0,6055.261079221964,,6878,,,baseline_extrap_nn
baseline,4.5,20260221,False,5.24973532731252,0.0,10.436765849590302,,9,,,baseline_extrap_nn
baseline,4.5,20260222,False,0.2871410616732238,0.0,1060.0414983928204,,2196,,,baseline_extrap_nn
baseline,4.5,20260223,False,0.18178381676234448,0.0,10042.162273079157,,9835,,,baseline_extrap_nn
baseline,4.5,20260224,False,0.2564901291281668,0.0,497.44655564427376,,1267,,,baseline_extrap_nn
baseline,4.5,20260225,False,0.27096184029654186,0.0,5802.917554974556,,6191,,,baseline_extrap_nn
baseline,4.5,20260226,False,0.2107055870199349,0.0,3342.3812463879585,,4869,,,baseline_extrap_nn
baseline,4.5,20260227,False,0.2382206538963049,0.0,1799.5364889502525,,3113,,,baseline_extrap_nn
baseline,4.5,20260228,False,0.22732931746219556,0.0,4689.848896116018,,6196,,,baseline_extrap_nn
baseline,4.5,20260229,False,0.2729964740393082,0.0,208.25275033712387,,586,,,baseline_extrap_nn
baseline,5.0,20260210,False,0.293124499203209,0.0,4023.0821408331394,,5163,,,baseline_extrap_nn
baseline,5.0,20260211,False,2.984193644515566,0.0,9.631801396608353,,8,,,baseline_extrap_nn
baseline,5.0,20260212,False,0.2529316537479766,0.0,2213.6564888060093,,3844,,,baseline_extrap_nn
baseline,5.0,20260213,False,0.2825213041252252,0.0,3102.7374863624573,,4556,,,baseline_extrap_nn
baseline,5.0,20260214,False,0.26316110708524143,0.0,21.528344601392746,,41,,,baseline_extrap_nn
baseline,5.0,20260215,False,0.24065507326479296,0.0,15.180770307779312,,25,,,baseline_extrap_nn
baseline,5.0,20260216,False,1.5450415492763119,0.0,8.715033531188965,,6,,,baseline_extrap_nn
baseline,5.0,20260217,False,0.43321487784732476,0.0,15.569191426038742,,21,,,baseline_extrap_nn
baseline,5.0,20260218,False,0.3317448725385174,0.0,9.061094373464584,,4,,,baseline_extrap_nn
baseline,5.0,20260219,False,0.26582327708613585,0.0,1204.913403838873,,2411,,,baseline_extrap_nn
baseline,5.0,20260220,False,0.2159560647686901,0.0,3956.0325518250465,,5317,,,baseline_extrap_nn
baseline,5.0,20260221,False,0.44917980418833886,0.0,8.760541677474976,,4,,,baseline_extrap_nn
baseline,5.0,20260222,False,0.32073113481798965,0.0,494.4613017141819,,1199,,,baseline_extrap_nn
baseline,5.0,20260223,False,0.2059547141816147,0.0,4716.166894882917,,6645,,,baseline_extrap_nn
baseline,5.0,20260224,False,0.28037797584143787,0.0,567.2489069402218,,1332,,,baseline_extrap_nn
baseline,5.0,20260225,False,0.30970998193537386,0.0,22.862471640110016,,50,,,baseline_extrap_nn
baseline,5.0,20260226,False,0.2352779864172456,0.0,6806.125171482563,,6695,,,baseline_extrap_nn
baseline,5.0,20260227,False,0.26875197620903807,0.0,1282.370500266552,,2490,,,baseline_extrap_nn
baseline,5.0,20260228,False,0.2509283110311946,0.0,3346.88513725996,,5223,,,baseline_extrap_nn
