method,pv_level,seed,success,rmse,missing_ratio,runtime_ms,objective_value,n_matched,residual_raw,residual_trimmed,solver,pitch_um,focal_mm
asm,5.0,20260210,True,6.439181952034015e-07,0.0,845.122117549181,0.55335533618927,1061,0.6292219758033752,0.55335533618927,asm_oracle_ls_gpu,250.0,10.0
asm,5.0,20260211,True,0.00016499512322713878,0.0,833.0853581428528,0.6221839785575867,217,0.7068069577217102,0.6221839785575867,asm_oracle_ls_gpu,250.0,10.0
asm,5.0,20260212,True,1.0763121822610284e-06,0.0,833.9032046496868,0.561435341835022,1096,0.6313250660896301,0.561435341835022,asm_oracle_ls_gpu,250.0,10.0
asm,5.0,20260210,True,1.6533967730543208e-06,0.0,834.4984874129295,0.5462854504585266,658,0.6225000023841858,0.5462854504585266,asm_oracle_ls_gpu,250.0,12.0
asm,5.0,20260211,True,0.0005587524252904434,0.0,837.2512720525265,0.8270809054374695,148,0.9942493438720703,0.8270809054374695,asm_oracle_ls_gpu,250.0,12.0
asm,5.0,20260212,True,1.89635388281468e-06,0.0,833.855077624321,0.556492030620575,575,0.6246931552886963,0.556492030620575,asm_oracle_ls_gpu,250.0,12.0
asm,5.0,20260210,True,1.1284287199757406e-06,0.0,580.9637866914272,0.5518523454666138,2841,0.6239858865737915,0.5518523454666138,asm_oracle_ls_gpu,300.0,3.0
asm,5.0,20260211,True,2.38690646887176e-06,0.0,581.4474560320377,0.535281777381897,1244,0.6098927855491638,0.535281777381897,asm_oracle_ls_gpu,300.0,3.0
asm,5.0,20260212,True,9.317832121169365e-07,0.0,579.7141008079052,0.5587560534477234,2755,0.6292532682418823,0.5587560534477234,asm_oracle_ls_gpu,300.0,3.0
asm,5.0,20260210,True,9.257767427943868e-07,0.0,598.3430929481983,0.5521867275238037,2344,0.6250211000442505,0.5521867275238037,asm_oracle_ls_gpu,300.0,4.0
asm,5.0,20260211,True,3.12283466432595e-06,0.0,577.1238654851913,0.5366212725639343,841,0.611709713935852,0.5366212725639343,asm_oracle_ls_gpu,300.0,4.0
asm,5.0,20260212,True,3.7903000662944855e-07,0.0,585.1521715521812,0.5643775463104248,2282,0.6343679428100586,0.5643775463104248,asm_oracle_ls_gpu,300.0,4.0
asm,5.0,20260210,True,8.622583341864832e-07,0.0,582.2224244475365,0.5523998737335205,1931,0.6247993111610413,0.5523998737335205,asm_oracle_ls_gpu,300.0,5.0
asm,5.0,20260211,True,6.234908738413603e-06,0.0,581.7982628941536,0.5377280116081238,596,0.6134161353111267,0.5377280116081238,asm_oracle_ls_gpu,300.0,5.0
asm,5.0,20260212,True,9.162914251461858e-07,0.0,582.6479159295559,0.5636587142944336,1894,0.6342986226081848,0.5636587142944336,asm_oracle_ls_gpu,300.0,5.0
asm,5.0,20260210,True,6.325223404193902e-07,0.0,605.4893732070923,0.5496844053268433,1612,0.6220085024833679,0.5496844053268433,asm_oracle_ls_gpu,300.0,6.0
asm,5.0,20260211,True,1.4162897114894247e-05,0.0,582.1060575544834,0.5238944888114929,429,0.5946149826049805,0.5238944888114929,asm_oracle_ls_gpu,300.0,6.0
asm,5.0,20260212,True,7.048310769142707e-07,0.0,584.6255645155907,0.5681791305541992,1618,0.6374795436859131,0.5681791305541992,asm_oracle_ls_gpu,300.0,6.0
asm,5.0,20260210,True,1.688166509143354e-06,0.0,576.1753208935261,0.5491181015968323,1103,0.6211802959442139,0.5491181015968323,asm_oracle_ls_gpu,300.0,8.0
asm,5.0,20260211,True,8.571634005788833e-05,0.0,576.6505599021912,0.5522313117980957,234,0.6252210736274719,0.5522313117980957,asm_oracle_ls_gpu,300.0,8.0
asm,5.0,20260212,True,7.657815186109125e-07,0.0,573.7787038087845,0.5615469813346863,1225,0.6323150396347046,0.5615469813346863,asm_oracle_ls_gpu,300.0,8.0
asm,5.0,20260210,True,1.7106469507343232e-06,0.0,582.324743270874,0.557435154914856,733,0.6293070912361145,0.557435154914856,asm_oracle_ls_gpu,300.0,10.0
asm,5.0,20260211,True,0.0002764337116502032,0.0,582.4024491012096,0.6464881896972656,146,0.7458099126815796,0.6464881896972656,asm_oracle_ls_gpu,300.0,10.0
asm,5.0,20260212,True,1.0390514841354843e-06,0.0,580.0420232117176,0.5676026940345764,762,0.6374635696411133,0.5676026940345764,asm_oracle_ls_gpu,300.0,10.0
asm,5.0,20260210,True,2.961519473699532e-06,0.0,585.4173600673676,0.5560414791107178,469,0.6314297914505005,0.5560414791107178,asm_oracle_ls_gpu,300.0,12.0
asm,5.0,20260211,True,0.0008480042649073733,0.0,589.8444913327694,0.96563720703125,106,1.2149817943572998,0.96563720703125,asm_oracle_ls_gpu,300.0,12.0
asm,5.0,20260212,True,9.929620468881386e-07,0.0,584.617156535387,0.5743500590324402,402,0.6452106833457947,0.5743500590324402,asm_oracle_ls_gpu,300.0,12.0
