method,pv_level,seed,success,rmse,missing_ratio,runtime_ms,objective_value,n_matched,residual_raw,residual_trimmed,solver,pitch_um,focal_mm
asm,17.5,20260212,True,3.144351517991123e-06,0.0,2.494911663234234,0.548501193523407,2280,0.6206653118133545,0.548501193523407,asm_oracle_ls_gpu,100.0,4.0
asm,18.5,20260210,True,2.272678445254004e-06,0.0,2.6634586974978447,0.5462653040885925,2141,0.6160092353820801,0.5462653040885925,asm_oracle_ls_gpu,100.0,4.0
asm,18.5,20260211,True,0.0016446158196546043,0.0,2.3182928562164307,0.6736665368080139,614,0.7793889045715332,0.6736665368080139,asm_oracle_ls_gpu,100.0,4.0
asm,18.5,20260212,True,8.97605139281053e-06,0.0,3.4426767379045486,0.5436157584190369,1905,0.6157808303833008,0.5436157584190369,asm_oracle_ls_gpu,100.0,4.0
asm,19.5,20260210,True,1.626853680910104e-06,0.0,2.3933835327625275,0.5419413447380066,1711,0.6118447184562683,0.5419413447380066,asm_oracle_ls_gpu,100.0,4.0
asm,19.5,20260211,True,0.001970241885787408,0.0,2.5268979370594025,0.688981831073761,553,0.8031995296478271,0.688981831073761,asm_oracle_ls_gpu,100.0,4.0
asm,19.5,20260212,True,1.4545907814061224e-05,0.0,2.400011755526066,0.543937087059021,1664,0.6163157224655151,0.543937087059021,asm_oracle_ls_gpu,100.0,4.0
asm,20.5,20260210,True,5.746648876497719e-06,0.0,3.141590394079685,0.5474306344985962,1334,0.6148414611816406,0.5474306344985962,asm_oracle_ls_gpu,100.0,4.0
asm,20.5,20260211,True,0.002240650630157326,0.0,2.4370504543185234,0.7068250179290771,507,0.826355516910553,0.7068250179290771,asm_oracle_ls_gpu,100.0,4.0
asm,20.5,20260212,True,1.316499464421616e-05,0.0,3.4240130335092545,0.5484384298324585,1457,0.6214041709899902,0.5484384298324585,asm_oracle_ls_gpu,100.0,4.0
asm,21.5,20260210,True,1.0357772303650076e-05,0.0,2.3628128692507744,0.5504282712936401,967,0.6194870471954346,0.5504282712936401,asm_oracle_ls_gpu,100.0,4.0
asm,21.5,20260211,True,0.0033598657733130244,0.0,2.6173321530222893,0.7837989926338196,470,0.9353287220001221,0.7837989926338196,asm_oracle_ls_gpu,100.0,4.0
asm,21.5,20260212,True,4.065147381281447e-05,0.0,2.3851776495575905,0.5514045357704163,1301,0.6249532699584961,0.5514045357704163,asm_oracle_ls_gpu,100.0,4.0
asm,22.5,20260210,True,0.0017116942739577752,0.0,2.3992322385311127,0.6703317761421204,704,0.7652276158332825,0.6703317761421204,asm_oracle_ls_gpu,100.0,4.0
asm,22.5,20260211,True,0.006563605826570292,0.0,3.901631571352482,1.1363390684127808,441,1.4001147747039795,1.1363390684127808,asm_oracle_ls_gpu,100.0,4.0
asm,22.5,20260212,True,3.021748506585833e-05,0.0,2.438100054860115,0.5535916686058044,1167,0.6259365081787109,0.5535916686058044,asm_oracle_ls_gpu,100.0,4.0
asm,23.5,20260210,True,0.0027414739139683315,0.0,3.214755095541477,0.7606325149536133,579,0.8697033524513245,0.7606325149536133,asm_oracle_ls_gpu,100.0,4.0
asm,23.5,20260211,True,0.00991311950860565,0.0,2.327798865735531,1.4796916246414185,399,1.8548725843429565,1.4796916246414185,asm_oracle_ls_gpu,100.0,4.0
asm,23.5,20260212,True,4.035699225257801e-05,0.0,2.2851331159472466,0.5643067359924316,1046,0.6361130475997925,0.5643067359924316,asm_oracle_ls_gpu,100.0,4.0
asm,0.5,20260210,True,1.916512103302775e-07,0.0,3677.1877240389585,0.5574004054069519,29214,0.629319429397583,0.5574004054069519,asm_oracle_ls_gpu,100.0,5.0
asm,0.5,20260211,True,1.7963986694298016e-07,0.0,2.605065703392029,0.5545030832290649,27115,0.6266045570373535,0.5545030832290649,asm_oracle_ls_gpu,100.0,5.0
asm,0.5,20260212,True,1.4084638195762995e-07,0.0,2.96768918633461,0.5544023513793945,29416,0.6263607144355774,0.5544023513793945,asm_oracle_ls_gpu,100.0,5.0
asm,1.5,20260210,True,2.1668909061981363e-07,0.0,2.4767322465777397,0.5578046441078186,27824,0.6296939253807068,0.5578046441078186,asm_oracle_ls_gpu,100.0,5.0
asm,1.5,20260211,True,2.822582068447814e-07,0.0,2.5392919778823853,0.5569419264793396,19141,0.628679096698761,0.5569419264793396,asm_oracle_ls_gpu,100.0,5.0
asm,1.5,20260212,True,1.5942813952271924e-07,0.0,2.654501236975193,0.5536524057388306,27658,0.6257028579711914,0.5536524057388306,asm_oracle_ls_gpu,100.0,5.0
asm,2.5,20260210,True,2.1527164848120883e-07,0.0,2.593565732240677,0.5574100613594055,26948,0.6293032765388489,0.5574100613594055,asm_oracle_ls_gpu,100.0,5.0
asm,2.5,20260211,True,3.502822428068303e-07,0.0,2.511141821742058,0.5570533871650696,13651,0.6287320256233215,0.5570533871650696,asm_oracle_ls_gpu,100.0,5.0
asm,2.5,20260212,True,1.800127567327688e-07,0.0,2.613307908177376,0.5538306832313538,26368,0.6257937550544739,0.5538306832313538,asm_oracle_ls_gpu,100.0,5.0
asm,3.5,20260210,True,2.333591980459567e-07,0.0,2.58683692663908,0.5572879910469055,23456,0.629119873046875,0.5572879910469055,asm_oracle_ls_gpu,100.0,5.0
